date,lat,lon,rainfall_mm
2023-06-24,28.00,91.75,6.09
2023-06-24,28.00,92.00,4.27
2023-06-24,28.00,92.25,1.38
2023-06-24,28.00,92.50,0.17
2023-06-24,28.00,92.75,0.01
2023-06-24,28.00,93.00,0.00
2023-06-25,25.75,91.50,0.77
2023-06-25,25.75,91.75,1.39
2023-06-25,25.75,92.00,4.29
2023-06-25,25.75,92.25,3.32
2023-06-25,25.75,92.50,4.88
2023-06-25,25.75,92.75,0.04
2023-06-25,25.75,93.00,12.23
2023-06-25,26.00,91.50,1.05
2023-06-25,26.00,91.75,0.47
2023-06-25,26.00,92.00,1.02
2023-06-25,26.00,92.25,3.41
2023-06-25,26.00,92.50,5.16
2023-06-25,26.00,92.75,1.98
2023-06-25,26.00,93.00,19.49
2023-06-25,26.25,91.50,0.00
2023-06-25,26.25,91.75,0.00
2023-06-25,26.25,92.00,0.05
2023-06-25,26.25,92.25,3.15
2023-06-25,26.25,92.50,2.90
2023-06-25,26.25,92.75,1.74
2023-06-25,26.25,93.00,21.19
2023-06-25,26.50,91.50,0.00
2023-06-25,26.50,91.75,0.54
2023-06-25,26.50,92.00,1.24
2023-06-25,26.50,92.25,0.00
2023-06-25,26.50,92.50,0.15
2023-06-25,26.50,92.75,0.59
2023-06-25,26.50,93.00,7.87
2023-06-25,26.75,91.50,0.00
2023-06-25,26.75,91.75,0.06
2023-06-25,26.75,92.00,3.51
2023-06-25,26.75,92.25,0.26
2023-06-25,26.75,92.50,0.00
2023-06-25,26.75,92.75,0.00
2023-06-25,26.75,93.00,0.62
2023-06-25,27.00,91.50,0.00
2023-06-25,27.00,91.75,0.29
2023-06-25,27.00,92.00,1.21
2023-06-25,27.00,92.25,0.06
2023-06-25,27.00,92.50,0.00
2023-06-25,27.00,92.75,0.00
2023-06-25,27.00,93.00,0.34
2023-06-25,27.25,91.50,
2023-06-25,27.25,91.75,
2023-06-25,27.25,92.00,0.00
2023-06-25,27.25,92.25,0.00
2023-06-25,27.25,92.50,0.00
2023-06-25,27.25,92.75,0.00
2023-06-25,27.25,93.00,0.00
2023-06-25,27.50,91.50,
2023-06-25,27.50,91.75,0.55
2023-06-25,27.50,92.00,0.08
2023-06-25,27.50,92.25,0.00
2023-06-25,27.50,92.50,0.00
2023-06-25,27.50,92.75,0.00
2023-06-25,27.50,93.00,0.00
2023-06-25,27.75,91.50,1.37
2023-06-25,27.75,91.75,0.98
2023-06-25,27.75,92.00,0.39
2023-06-25,27.75,92.25,0.00
2023-06-25,27.75,92.50,0.00
2023-06-25,27.75,92.75,0.00
2023-06-25,27.75,93.00,0.00
2023-06-25,28.00,91.50,1.18
2023-06-25,28.00,91.75,0.94
2023-06-25,28.00,92.00,0.64
2023-06-25,28.00,92.25,0.18
2023-06-25,28.00,92.50,0.00
2023-06-25,28.00,92.75,0.00
2023-06-25,28.00,93.00,0.00
2023-06-26,25.75,91.50,7.76
2023-06-26,25.75,91.75,5.96
2023-06-26,25.75,92.00,7.66
2023-06-26,25.75,92.25,2.31
2023-06-26,25.75,92.50,0.38
2023-06-26,25.75,92.75,0.01
2023-06-26,25.75,93.00,0.00
2023-06-26,26.00,91.50,19.86
2023-06-26,26.00,91.75,20.60
2023-06-26,26.00,92.00,19.14
2023-06-26,26.00,92.25,2.09
2023-06-26,26.00,92.50,4.71
2023-06-26,26.00,92.75,1.25
2023-06-26,26.00,93.00,0.00
2023-06-26,26.25,91.50,14.05
2023-06-26,26.25,91.75,28.78
2023-06-26,26.25,92.00,24.24
2023-06-26,26.25,92.25,11.79
2023-06-26,26.25,92.50,11.48
2023-06-26,26.25,92.75,2.85
2023-06-26,26.25,93.00,1.77
2023-06-26,26.50,91.50,2.28
2023-06-26,26.50,91.75,12.91
2023-06-26,26.50,92.00,22.48
2023-06-26,26.50,92.25,3.61
2023-06-26,26.50,92.50,4.99
2023-06-26,26.50,92.75,6.09
2023-06-26,26.50,93.00,5.46
2023-06-26,26.75,91.50,0.00
2023-06-26,26.75,91.75,0.65
2023-06-26,26.75,92.00,35.58
2023-06-26,26.75,92.25,9.20
2023-06-26,26.75,92.50,5.36
2023-06-26,26.75,92.75,4.87
2023-06-26,26.75,93.00,15.95
2023-06-26,27.00,91.50,2.33
2023-06-26,27.00,91.75,7.71
2023-06-26,27.00,92.00,18.85
2023-06-26,27.00,92.25,3.67
2023-06-26,27.00,92.50,2.86
2023-06-26,27.00,92.75,1.41
2023-06-26,27.00,93.00,13.31
2023-06-26,27.25,91.50,
2023-06-26,27.25,91.75,
2023-06-26,27.25,92.00,12.89
2023-06-26,27.25,92.25,7.09
2023-06-26,27.25,92.50,2.94
2023-06-26,27.25,92.75,2.71
2023-06-26,27.25,93.00,11.12
2023-06-26,27.50,91.50,
2023-06-26,27.50,91.75,5.19
2023-06-26,27.50,92.00,6.82
2023-06-26,27.50,92.25,6.07
2023-06-26,27.50,92.50,2.94
2023-06-26,27.50,92.75,1.92
2023-06-26,27.50,93.00,5.30
2023-06-26,27.75,91.50,9.72
2023-06-26,27.75,91.75,8.50
2023-06-26,27.75,92.00,7.62
2023-06-26,27.75,92.25,4.94
2023-06-26,27.75,92.50,3.87
2023-06-26,27.75,92.75,1.45
2023-06-26,27.75,93.00,4.00
2023-06-26,28.00,91.50,8.87
2023-06-26,28.00,91.75,8.24
2023-06-26,28.00,92.00,7.46
2023-06-26,28.00,92.25,5.53
2023-06-26,28.00,92.50,3.88
2023-06-26,28.00,92.75,2.22
2023-06-26,28.00,93.00,2.85
2023-06-27,25.75,91.50,11.35
2023-06-27,25.75,91.75,9.30
2023-06-27,25.75,92.00,4.96
2023-06-27,25.75,92.25,1.80
2023-06-27,25.75,92.50,0.51
2023-06-27,25.75,92.75,0.06
2023-06-27,25.75,93.00,1.70
2023-06-27,26.00,91.50,2.18
2023-06-27,26.00,91.75,4.56
2023-06-27,26.00,92.00,0.07
2023-06-27,26.00,92.25,0.00
2023-06-27,26.00,92.50,0.00
2023-06-27,26.00,92.75,0.92
2023-06-27,26.00,93.00,1.62
2023-06-27,26.25,91.50,5.48
2023-06-27,26.25,91.75,1.27
2023-06-27,26.25,92.00,0.67
2023-06-27,26.25,92.25,5.52
2023-06-27,26.25,92.50,5.06
2023-06-27,26.25,92.75,4.70
2023-06-27,26.25,93.00,3.57
2023-06-27,26.50,91.50,17.51
2023-06-27,26.50,91.75,8.62
2023-06-27,26.50,92.00,21.56
2023-06-27,26.50,92.25,11.38
2023-06-27,26.50,92.50,0.96
2023-06-27,26.50,92.75,2.23
2023-06-27,26.50,93.00,11.79
2023-06-27,26.75,91.50,11.05
2023-06-27,26.75,91.75,0.50
2023-06-27,26.75,92.00,27.75
2023-06-27,26.75,92.25,24.01
2023-06-27,26.75,92.50,6.20
2023-06-27,26.75,92.75,14.33
2023-06-27,26.75,93.00,35.30
2023-06-27,27.00,91.50,7.37
2023-06-27,27.00,91.75,5.20
2023-06-27,27.00,92.00,15.79
2023-06-27,27.00,92.25,52.33
2023-06-27,27.00,92.50,33.75
2023-06-27,27.00,92.75,28.50
2023-06-27,27.00,93.00,41.98
2023-06-27,27.25,91.50,
2023-06-27,27.25,91.75,
2023-06-27,27.25,92.00,4.98
2023-06-27,27.25,92.25,24.10
2023-06-27,27.25,92.50,7.36
2023-06-27,27.25,92.75,6.82
2023-06-27,27.25,93.00,34.39
2023-06-27,27.50,91.50,
2023-06-27,27.50,91.75,3.33
2023-06-27,27.50,92.00,2.79
2023-06-27,27.50,92.25,8.32
2023-06-27,27.50,92.50,6.19
2023-06-27,27.50,92.75,10.17
2023-06-27,27.50,93.00,14.21
2023-06-27,27.75,91.50,6.98
2023-06-27,27.75,91.75,5.62
2023-06-27,27.75,92.00,3.84
2023-06-27,27.75,92.25,7.41
2023-06-27,27.75,92.50,8.88
2023-06-27,27.75,92.75,9.75
2023-06-27,27.75,93.00,11.20
2023-06-27,28.00,91.50,6.21
2023-06-27,28.00,91.75,5.41
2023-06-27,28.00,92.00,4.22
2023-06-27,28.00,92.25,2.13
2023-06-27,28.00,92.50,5.51
2023-06-27,28.00,92.75,3.31
2023-06-27,28.00,93.00,8.03
2023-06-28,25.75,91.50,20.79
2023-06-28,25.75,91.75,15.15
2023-06-28,25.75,92.00,20.75
2023-06-28,25.75,92.25,1.83
2023-06-28,25.75,92.50,0.34
2023-06-28,25.75,92.75,0.20
2023-06-28,25.75,93.00,6.67
2023-06-28,26.00,91.50,17.06
2023-06-28,26.00,91.75,18.52
2023-06-28,26.00,92.00,14.77
2023-06-28,26.00,92.25,1.27
2023-06-28,26.00,92.50,3.00
2023-06-28,26.00,92.75,4.32
2023-06-28,26.00,93.00,6.52
2023-06-28,26.25,91.50,4.32
2023-06-28,26.25,91.75,18.98
2023-06-28,26.25,92.00,13.71
2023-06-28,26.25,92.25,33.44
2023-06-28,26.25,92.50,32.68
2023-06-28,26.25,92.75,24.49
2023-06-28,26.25,93.00,4.05
2023-06-28,26.50,91.50,3.73
2023-06-28,26.50,91.75,4.14
2023-06-28,26.50,92.00,5.32
2023-06-28,26.50,92.25,40.62
2023-06-28,26.50,92.50,13.31
2023-06-28,26.50,92.75,19.26
2023-06-28,26.50,93.00,1.26
2023-06-28,26.75,91.50,2.37
2023-06-28,26.75,91.75,0.53
2023-06-28,26.75,92.00,1.35
2023-06-28,26.75,92.25,7.12
2023-06-28,26.75,92.50,11.64
2023-06-28,26.75,92.75,16.70
2023-06-28,26.75,93.00,13.91
2023-06-28,27.00,91.50,1.96
2023-06-28,27.00,91.75,1.34
2023-06-28,27.00,92.00,1.82
2023-06-28,27.00,92.25,31.23
2023-06-28,27.00,92.50,24.51
2023-06-28,27.00,92.75,21.95
2023-06-28,27.00,93.00,20.46
2023-06-28,27.25,91.50,
2023-06-28,27.25,91.75,
2023-06-28,27.25,92.00,2.37
2023-06-28,27.25,92.25,15.78
2023-06-28,27.25,92.50,11.69
2023-06-28,27.25,92.75,11.86
2023-06-28,27.25,93.00,19.75
2023-06-28,27.50,91.50,
2023-06-28,27.50,91.75,1.43
2023-06-28,27.50,92.00,1.43
2023-06-28,27.50,92.25,6.70
2023-06-28,27.50,92.50,10.89
2023-06-28,27.50,92.75,13.78
2023-06-28,27.50,93.00,13.20
2023-06-28,27.75,91.50,2.39
2023-06-28,27.75,91.75,2.06
2023-06-28,27.75,92.00,1.67
2023-06-28,27.75,92.25,6.62
2023-06-28,27.75,92.50,10.80
2023-06-28,27.75,92.75,13.46
2023-06-28,27.75,93.00,12.01
2023-06-28,28.00,91.50,2.19
2023-06-28,28.00,91.75,2.00
2023-06-28,28.00,92.00,2.21
2023-06-28,28.00,92.25,4.39
2023-06-28,28.00,92.50,8.74
2023-06-28,28.00,92.75,9.62
2023-06-28,28.00,93.00,10.94
2023-06-29,25.75,91.50,53.27
2023-06-29,25.75,91.75,41.68
2023-06-29,25.75,92.00,21.24
2023-06-29,25.75,92.25,7.45
2023-06-29,25.75,92.50,8.34
2023-06-29,25.75,92.75,0.88
2023-06-29,25.75,93.00,1.07
2023-06-29,26.00,91.50,13.63
2023-06-29,26.00,91.75,20.32
2023-06-29,26.00,92.00,2.33
2023-06-29,26.00,92.25,3.99
2023-06-29,26.00,92.50,5.94
2023-06-29,26.00,92.75,2.78
2023-06-29,26.00,93.00,0.60
2023-06-29,26.25,91.50,2.40
2023-06-29,26.25,91.75,1.57
2023-06-29,26.25,92.00,1.24
2023-06-29,26.25,92.25,1.93
2023-06-29,26.25,92.50,2.50
2023-06-29,26.25,92.75,1.30
2023-06-29,26.25,93.00,7.69
2023-06-29,26.50,91.50,1.72
2023-06-29,26.50,91.75,0.59
2023-06-29,26.50,92.00,0.49
2023-06-29,26.50,92.25,3.69
2023-06-29,26.50,92.50,3.27
2023-06-29,26.50,92.75,3.33
2023-06-29,26.50,93.00,8.99
2023-06-29,26.75,91.50,0.63
2023-06-29,26.75,91.75,0.50
2023-06-29,26.75,92.00,0.02
2023-06-29,26.75,92.25,2.25
2023-06-29,26.75,92.50,3.53
2023-06-29,26.75,92.75,5.48
2023-06-29,26.75,93.00,19.73
2023-06-29,27.00,91.50,1.78
2023-06-29,27.00,91.75,3.50
2023-06-29,27.00,92.00,2.49
2023-06-29,27.00,92.25,2.57
2023-06-29,27.00,92.50,2.81
2023-06-29,27.00,92.75,9.33
2023-06-29,27.00,93.00,21.48
2023-06-29,27.25,91.50,
2023-06-29,27.25,91.75,
2023-06-29,27.25,92.00,3.82
2023-06-29,27.25,92.25,3.08
2023-06-29,27.25,92.50,2.58
2023-06-29,27.25,92.75,3.45
2023-06-29,27.25,93.00,15.36
2023-06-29,27.50,91.50,
2023-06-29,27.50,91.75,3.21
2023-06-29,27.50,92.00,2.45
2023-06-29,27.50,92.25,2.34
2023-06-29,27.50,92.50,2.53
2023-06-29,27.50,92.75,4.28
2023-06-29,27.50,93.00,6.97
2023-06-29,27.75,91.50,6.80
2023-06-29,27.75,91.75,5.42
2023-06-29,27.75,92.00,3.53
2023-06-29,27.75,92.25,2.08
2023-06-29,27.75,92.50,2.53
2023-06-29,27.75,92.75,4.81
2023-06-29,27.75,93.00,5.08
2023-06-29,28.00,91.50,6.03
2023-06-29,28.00,91.75,5.21
2023-06-29,28.00,92.00,4.08
2023-06-29,28.00,92.25,2.81
2023-06-29,28.00,92.50,2.41
2023-06-29,28.00,92.75,2.92
2023-06-29,28.00,93.00,3.54
2023-06-30,25.75,91.50,22.66
2023-06-30,25.75,91.75,13.57
2023-06-30,25.75,92.00,13.55
2023-06-30,25.75,92.25,6.49
2023-06-30,25.75,92.50,4.06
2023-06-30,25.75,92.75,0.06
2023-06-30,25.75,93.00,0.00
2023-06-30,26.00,91.50,2.78
2023-06-30,26.00,91.75,5.12
2023-06-30,26.00,92.00,4.11
2023-06-30,26.00,92.25,6.12
2023-06-30,26.00,92.50,3.76
2023-06-30,26.00,92.75,0.62
2023-06-30,26.00,93.00,0.00
2023-06-30,26.25,91.50,5.19
2023-06-30,26.25,91.75,2.50
2023-06-30,26.25,92.00,0.53
2023-06-30,26.25,92.25,12.92
2023-06-30,26.25,92.50,12.30
2023-06-30,26.25,92.75,9.28
2023-06-30,26.25,93.00,0.02
2023-06-30,26.50,91.50,3.71
2023-06-30,26.50,91.75,1.37
2023-06-30,26.50,92.00,3.29
2023-06-30,26.50,92.25,18.80
2023-06-30,26.50,92.50,3.75
2023-06-30,26.50,92.75,6.59
2023-06-30,26.50,93.00,0.07
2023-06-30,26.75,91.50,0.08
2023-06-30,26.75,91.75,0.14
2023-06-30,26.75,92.00,7.05
2023-06-30,26.75,92.25,3.16
2023-06-30,26.75,92.50,2.10
2023-06-30,26.75,92.75,4.45
2023-06-30,26.75,93.00,13.47
2023-06-30,27.00,91.50,2.49
2023-06-30,27.00,91.75,5.45
2023-06-30,27.00,92.00,4.41
2023-06-30,27.00,92.25,4.04
2023-06-30,27.00,92.50,4.66
2023-06-30,27.00,92.75,12.23
2023-06-30,27.00,93.00,19.41
2023-06-30,27.25,91.50,
2023-06-30,27.25,91.75,
2023-06-30,27.25,92.00,0.33
2023-06-30,27.25,92.25,2.77
2023-06-30,27.25,92.50,6.21
2023-06-30,27.25,92.75,7.80
2023-06-30,27.25,93.00,18.23
2023-06-30,27.50,91.50,
2023-06-30,27.50,91.75,2.52
2023-06-30,27.50,92.00,1.29
2023-06-30,27.50,92.25,2.21
2023-06-30,27.50,92.50,6.13
2023-06-30,27.50,92.75,8.33
2023-06-30,27.50,93.00,9.77
2023-06-30,27.75,91.50,4.44
2023-06-30,27.75,91.75,3.59
2023-06-30,27.75,92.00,2.06
2023-06-30,27.75,92.25,2.52
2023-06-30,27.75,92.50,5.02
2023-06-30,27.75,92.75,8.10
2023-06-30,27.75,93.00,7.00
2023-06-30,28.00,91.50,4.00
2023-06-30,28.00,91.75,3.43
2023-06-30,28.00,92.00,2.67
2023-06-30,28.00,92.25,3.50
2023-06-30,28.00,92.50,4.80
2023-06-30,28.00,92.75,5.36
2023-06-30,28.00,93.00,5.12
2023-07-01,25.75,91.50,13.24
2023-07-01,25.75,91.75,6.26
2023-07-01,25.75,92.00,19.25
2023-07-01,25.75,92.25,8.39
2023-07-01,25.75,92.50,0.95
2023-07-01,25.75,92.75,0.01
2023-07-01,25.75,93.00,0.00
2023-07-01,26.00,91.50,7.32
2023-07-01,26.00,91.75,13.55
2023-07-01,26.00,92.00,20.86
2023-07-01,26.00,92.25,16.16
2023-07-01,26.00,92.50,5.27
2023-07-01,26.00,92.75,0.12
2023-07-01,26.00,93.00,0.00
2023-07-01,26.25,91.50,2.94
2023-07-01,26.25,91.75,15.60
2023-07-01,26.25,92.00,12.84
2023-07-01,26.25,92.25,18.82
2023-07-01,26.25,92.50,18.51
2023-07-01,26.25,92.75,16.64
2023-07-01,26.25,93.00,2.44
2023-07-01,26.50,91.50,7.11
2023-07-01,26.50,91.75,3.60
2023-07-01,26.50,92.00,3.80
2023-07-01,26.50,92.25,26.21
2023-07-01,26.50,92.50,11.07
2023-07-01,26.50,92.75,13.59
2023-07-01,26.50,93.00,11.66
2023-07-01,26.75,91.50,5.22
2023-07-01,26.75,91.75,1.01
2023-07-01,26.75,92.00,0.02
2023-07-01,26.75,92.25,3.29
2023-07-01,26.75,92.50,8.07
2023-07-01,26.75,92.75,7.84
2023-07-01,26.75,93.00,9.65
2023-07-01,27.00,91.50,4.83
2023-07-01,27.00,91.75,4.36
2023-07-01,27.00,92.00,1.49
2023-07-01,27.00,92.25,10.04
2023-07-01,27.00,92.50,11.51
2023-07-01,27.00,92.75,9.82
2023-07-01,27.00,93.00,6.29
2023-07-01,27.25,91.50,
2023-07-01,27.25,91.75,
2023-07-01,27.25,92.00,0.23
2023-07-01,27.25,92.25,6.51
2023-07-01,27.25,92.50,13.43
2023-07-01,27.25,92.75,14.08
2023-07-01,27.25,93.00,5.73
2023-07-01,27.50,91.50,
2023-07-01,27.50,91.75,2.48
2023-07-01,27.50,92.00,0.99
2023-07-01,27.50,92.25,4.28
2023-07-01,27.50,92.50,12.93
2023-07-01,27.50,92.75,13.02
2023-07-01,27.50,93.00,7.73
2023-07-01,27.75,91.50,5.06
2023-07-01,27.75,91.75,3.91
2023-07-01,27.75,92.00,1.98
2023-07-01,27.75,92.25,4.85
2023-07-01,27.75,92.50,10.60
2023-07-01,27.75,92.75,10.07
2023-07-01,27.75,93.00,5.38
2023-07-01,28.00,91.50,4.47
2023-07-01,28.00,91.75,3.73
2023-07-01,28.00,92.00,3.24
2023-07-01,28.00,92.25,6.34
2023-07-01,28.00,92.50,9.93
2023-07-01,28.00,92.75,8.55
2023-07-01,28.00,93.00,4.68
2023-07-02,25.75,91.50,46.83
2023-07-02,25.75,91.75,36.24
2023-07-02,25.75,92.00,24.93
2023-07-02,25.75,92.25,12.38
2023-07-02,25.75,92.50,1.57
2023-07-02,25.75,92.75,0.07
2023-07-02,25.75,93.00,0.00
2023-07-02,26.00,91.50,27.60
2023-07-02,26.00,91.75,24.25
2023-07-02,26.00,92.00,9.73
2023-07-02,26.00,92.25,21.91
2023-07-02,26.00,92.50,7.07
2023-07-02,26.00,92.75,1.95
2023-07-02,26.00,93.00,0.00
2023-07-02,26.25,91.50,9.27
2023-07-02,26.25,91.75,7.13
2023-07-02,26.25,92.00,11.03
2023-07-02,26.25,92.25,2.25
2023-07-02,26.25,92.50,2.98
2023-07-02,26.25,92.75,4.07
2023-07-02,26.25,93.00,0.27
2023-07-02,26.50,91.50,20.96
2023-07-02,26.50,91.75,8.06
2023-07-02,26.50,92.00,13.80
2023-07-02,26.50,92.25,4.44
2023-07-02,26.50,92.50,6.11
2023-07-02,26.50,92.75,5.29
2023-07-02,26.50,93.00,3.08
2023-07-02,26.75,91.50,29.34
2023-07-02,26.75,91.75,1.48
2023-07-02,26.75,92.00,15.92
2023-07-02,26.75,92.25,10.69
2023-07-02,26.75,92.50,9.73
2023-07-02,26.75,92.75,15.64
2023-07-02,26.75,93.00,12.77
2023-07-02,27.00,91.50,22.07
2023-07-02,27.00,91.75,5.38
2023-07-02,27.00,92.00,13.98
2023-07-02,27.00,92.25,43.55
2023-07-02,27.00,92.50,31.80
2023-07-02,27.00,92.75,25.07
2023-07-02,27.00,93.00,18.37
2023-07-02,27.25,91.50,
2023-07-02,27.25,91.75,
2023-07-02,27.25,92.00,1.70
2023-07-02,27.25,92.25,20.54
2023-07-02,27.25,92.50,13.58
2023-07-02,27.25,92.75,13.02
2023-07-02,27.25,93.00,17.47
2023-07-02,27.50,91.50,
2023-07-02,27.50,91.75,3.50
2023-07-02,27.50,92.00,3.63
2023-07-02,27.50,92.25,8.11
2023-07-02,27.50,92.50,12.45
2023-07-02,27.50,92.75,15.03
2023-07-02,27.50,93.00,10.47
2023-07-02,27.75,91.50,4.95
2023-07-02,27.75,91.75,4.72
2023-07-02,27.75,92.00,4.99
2023-07-02,27.75,92.25,8.08
2023-07-02,27.75,92.50,12.78
2023-07-02,27.75,92.75,12.49
2023-07-02,27.75,93.00,7.71
2023-07-02,28.00,91.50,4.41
2023-07-02,28.00,91.75,4.28
2023-07-02,28.00,92.00,3.33
2023-07-02,28.00,92.25,4.75
2023-07-02,28.00,92.50,9.95
2023-07-02,28.00,92.75,7.04
2023-07-02,28.00,93.00,5.99
2023-07-03,25.75,91.50,31.80
2023-07-03,25.75,91.75,27.61
2023-07-03,25.75,92.00,20.96
2023-07-03,25.75,92.25,11.47
2023-07-03,25.75,92.50,6.60
2023-07-03,25.75,92.75,0.92
2023-07-03,25.75,93.00,2.01
2023-07-03,26.00,91.50,3.88
2023-07-03,26.00,91.75,8.63
2023-07-03,26.00,92.00,3.92
2023-07-03,26.00,92.25,9.58
2023-07-03,26.00,92.50,7.75
2023-07-03,26.00,92.75,2.69
2023-07-03,26.00,93.00,2.51
2023-07-03,26.25,91.50,8.06
2023-07-03,26.25,91.75,2.01
2023-07-03,26.25,92.00,1.74
2023-07-03,26.25,92.25,8.56
2023-07-03,26.25,92.50,7.98
2023-07-03,26.25,92.75,4.27
2023-07-03,26.25,93.00,4.40
2023-07-03,26.50,91.50,13.14
2023-07-03,26.50,91.75,5.29
2023-07-03,26.50,92.00,9.78
2023-07-03,26.50,92.25,7.43
2023-07-03,26.50,92.50,1.68
2023-07-03,26.50,92.75,3.04
2023-07-03,26.50,93.00,1.46
2023-07-03,26.75,91.50,11.04
2023-07-03,26.75,91.75,3.05
2023-07-03,26.75,92.00,3.91
2023-07-03,26.75,92.25,15.73
2023-07-03,26.75,92.50,7.26
2023-07-03,26.75,92.75,14.01
2023-07-03,26.75,93.00,6.82
2023-07-03,27.00,91.50,9.49
2023-07-03,27.00,91.75,6.07
2023-07-03,27.00,92.00,5.69
2023-07-03,27.00,92.25,59.16
2023-07-03,27.00,92.50,43.86
2023-07-03,27.00,92.75,26.81
2023-07-03,27.00,93.00,9.67
2023-07-03,27.25,91.50,
2023-07-03,27.25,91.75,
2023-07-03,27.25,92.00,0.63
2023-07-03,27.25,92.25,28.11
2023-07-03,27.25,92.50,22.84
2023-07-03,27.25,92.75,21.89
2023-07-03,27.25,93.00,12.85
2023-07-03,27.50,91.50,
2023-07-03,27.50,91.75,1.27
2023-07-03,27.50,92.00,0.94
2023-07-03,27.50,92.25,11.11
2023-07-03,27.50,92.50,21.40
2023-07-03,27.50,92.75,23.40
2023-07-03,27.50,93.00,16.05
2023-07-03,27.75,91.50,1.87
2023-07-03,27.75,91.75,1.69
2023-07-03,27.75,92.00,1.19
2023-07-03,27.75,92.25,11.37
2023-07-03,27.75,92.50,20.54
2023-07-03,27.75,92.75,20.68
2023-07-03,27.75,93.00,16.35
2023-07-03,28.00,91.50,1.76
2023-07-03,28.00,91.75,1.59
2023-07-03,28.00,92.00,1.92
2023-07-03,28.00,92.25,7.29
2023-07-03,28.00,92.50,16.57
2023-07-03,28.00,92.75,16.68
2023-07-03,28.00,93.00,16.79
2023-07-04,25.75,91.50,21.27
2023-07-04,25.75,91.75,14.77
2023-07-04,25.75,92.00,15.12
2023-07-04,25.75,92.25,13.26
2023-07-04,25.75,92.50,0.69
2023-07-04,25.75,92.75,0.00
2023-07-04,25.75,93.00,0.70
2023-07-04,26.00,91.50,43.56
2023-07-04,26.00,91.75,23.73
2023-07-04,26.00,92.00,14.19
2023-07-04,26.00,92.25,29.64
2023-07-04,26.00,92.50,26.86
2023-07-04,26.00,92.75,5.45
2023-07-04,26.00,93.00,1.86
2023-07-04,26.25,91.50,0.00
2023-07-04,26.25,91.75,6.52
2023-07-04,26.25,92.00,2.51
2023-07-04,26.25,92.25,53.13
2023-07-04,26.25,92.50,50.31
2023-07-04,26.25,92.75,16.76
2023-07-04,26.25,93.00,7.60
2023-07-04,26.50,91.50,0.00
2023-07-04,26.50,91.75,8.09
2023-07-04,26.50,92.00,13.31
2023-07-04,26.50,92.25,10.86
2023-07-04,26.50,92.50,9.17
2023-07-04,26.50,92.75,16.09
2023-07-04,26.50,93.00,9.35
2023-07-04,26.75,91.50,1.22
2023-07-04,26.75,91.75,5.84
2023-07-04,26.75,92.00,27.13
2023-07-04,26.75,92.25,12.95
2023-07-04,26.75,92.50,9.12
2023-07-04,26.75,92.75,11.10
2023-07-04,26.75,93.00,6.84
2023-07-04,27.00,91.50,1.40
2023-07-04,27.00,91.75,3.14
2023-07-04,27.00,92.00,13.74
2023-07-04,27.00,92.25,28.05
2023-07-04,27.00,92.50,27.53
2023-07-04,27.00,92.75,21.36
2023-07-04,27.00,93.00,7.42
2023-07-04,27.25,91.50,
2023-07-04,27.25,91.75,
2023-07-04,27.25,92.00,9.36
2023-07-04,27.25,92.25,20.70
2023-07-04,27.25,92.50,31.57
2023-07-04,27.25,92.75,32.61
2023-07-04,27.25,93.00,13.48
2023-07-04,27.50,91.50,
2023-07-04,27.50,91.75,3.14
2023-07-04,27.50,92.00,4.67
2023-07-04,27.50,92.25,13.95
2023-07-04,27.50,92.50,30.81
2023-07-04,27.50,92.75,30.65
2023-07-04,27.50,93.00,19.54
2023-07-04,27.75,91.50,5.30
2023-07-04,27.75,91.75,4.82
2023-07-04,27.75,92.00,4.88
2023-07-04,27.75,92.25,14.32
2023-07-04,27.75,92.50,26.47
2023-07-04,27.75,92.75,24.96
2023-07-04,27.75,93.00,15.68
2023-07-04,28.00,91.50,4.91
2023-07-04,28.00,91.75,4.73
2023-07-04,28.00,92.00,6.61
2023-07-04,28.00,92.25,16.14
2023-07-04,28.00,92.50,24.75
2023-07-04,28.00,92.75,22.64
2023-07-04,28.00,93.00,14.80
2023-07-05,25.75,91.50,27.10
2023-07-05,25.75,91.75,21.38
2023-07-05,25.75,92.00,10.26
2023-07-05,25.75,92.25,9.13
2023-07-05,25.75,92.50,1.53
2023-07-05,25.75,92.75,0.02
2023-07-05,25.75,93.00,0.22
2023-07-05,26.00,91.50,69.75
2023-07-05,26.00,91.75,33.42
2023-07-05,26.00,92.00,11.62
2023-07-05,26.00,92.25,16.74
2023-07-05,26.00,92.50,5.35
2023-07-05,26.00,92.75,0.09
2023-07-05,26.00,93.00,0.52
2023-07-05,26.25,91.50,31.98
2023-07-05,26.25,91.75,21.81
2023-07-05,26.25,92.00,31.88
2023-07-05,26.25,92.25,0.80
2023-07-05,26.25,92.50,0.00
2023-07-05,26.25,92.75,0.00
2023-07-05,26.25,93.00,1.53
2023-07-05,26.50,91.50,13.50
2023-07-05,26.50,91.75,15.89
2023-07-05,26.50,92.00,18.42
2023-07-05,26.50,92.25,0.17
2023-07-05,26.50,92.50,0.00
2023-07-05,26.50,92.75,0.00
2023-07-05,26.50,93.00,1.26
2023-07-05,26.75,91.50,13.88
2023-07-05,26.75,91.75,5.70
2023-07-05,26.75,92.00,13.51
2023-07-05,26.75,92.25,1.95
2023-07-05,26.75,92.50,0.08
2023-07-05,26.75,92.75,0.00
